seller_id,assigned,assign_correct,scs_dist_pooled,scs_conf_pooled,scs_dist_decomp,scs_conf_decomp,W_dist,W_conf,B_s,H_between,item_accuracy,regime,n_stores,n_items_target,n_items_actual,method,eta,tilt,gt_segment,seller_accuracy
252,8,1,0.3706770447886082,0.464037375375358,0.4712144302603884,0.5680446464407064,0.4712144302603884,0.5680446464407064,1.0,-0.0,0.8333333333333334,focused,3,30,30,A_real,0.0,easy,8,0.8333333333333334
253,0,1,0.2884720254674257,0.4209089163958328,0.33459908441235964,0.47749163114322335,0.33459908441235964,0.47749163114322335,1.0,-0.0,0.9,focused,3,30,30,A_real,0.0,neutral,0,0.9
254,3,1,0.3579496663501358,0.4481120413511507,0.3945957184817298,0.4947097578486801,0.3945957184817298,0.4947097578486801,1.0,-0.0,0.8,focused,3,30,30,A_real,0.0,hard,3,0.8
255,5,1,0.5659664713037029,0.6444050447343053,0.6799813965036975,0.7457807032081595,0.6799813965036975,0.7457807032081595,1.0,-0.0,1.0,focused,3,30,30,A_real,0.0,easy,5,1.0
256,3,1,0.23526907144491466,0.3629740538451951,0.2946943888450432,0.4327648677255096,0.2946943888450432,0.4327648677255096,1.0,-0.0,0.7666666666666667,focused,3,30,30,A_real,0.0,neutral,3,0.7666666666666667
257,0,1,0.31477341399410647,0.406934818671571,0.372730388570521,0.4757306229244876,0.372730388570521,0.4757306229244876,1.0,-0.0,0.8666666666666667,focused,3,30,30,A_real,0.0,hard,0,0.8666666666666667
258,6,1,0.49822898064695803,0.5636433617685135,0.5730489799613883,0.6352969606043785,0.5730489799613883,0.6352969606043785,1.0,-0.0,0.9666666666666667,focused,3,30,30,A_real,0.0,easy,6,0.9666666666666668
259,6,1,0.4529152957423036,0.5512018164062268,0.5336298088129591,0.642078006170325,0.5336298088129591,0.642078006170325,1.0,-0.0,0.9,focused,3,30,30,A_real,0.0,neutral,6,0.9
260,3,1,0.2710155108335878,0.369110844536909,0.3055202049839771,0.41330947248937283,0.3055202049839771,0.41330947248937283,1.0,-0.0,0.7333333333333333,focused,3,30,30,A_real,0.0,hard,3,0.7333333333333333
261,1,1,0.45743219254092743,0.5384750627982823,0.5185973841327309,0.601862961618975,0.5185973841327309,0.601862961618975,1.0,-0.0,0.9666666666666667,focused,3,30,30,A_real,0.0,easy,1,0.9666666666666668
262,10,1,0.4529152957423036,0.5395475772192952,0.5485460062856486,0.6338439588643426,0.5485460062856486,0.6338439588643426,1.0,-0.0,0.9333333333333333,focused,3,30,30,A_real,0.0,neutral,10,0.9333333333333332
263,3,1,0.2550451259767367,0.3579895984573523,0.296268555269796,0.41081263683204494,0.296268555269796,0.41081263683204494,1.0,-0.0,0.7,focused,3,30,30,A_real,0.0,hard,3,0.7
264,2,1,0.27133881542671995,0.40351500394564865,0.3296419097409734,0.48155358316819596,0.3296419097409734,0.48155358316819596,1.0,-0.0,0.9333333333333333,focused,3,30,30,A_real,0.0,easy,2,0.9333333333333332
265,7,1,0.18595515058129475,0.3318644978641249,0.21490743700164064,0.3791252977908842,0.21490743700164064,0.3791252977908842,1.0,-0.0,0.7333333333333333,focused,3,30,30,A_real,0.0,neutral,7,0.7333333333333333
266,7,1,0.32625630290000784,0.4556047530721746,0.25146924629295586,0.3344247102255788,0.4115329844488401,0.5472907765120468,0.6110548991103224,0.6365141682948128,0.8,focused,3,30,30,A_real,0.0,hard,7,0.8
267,10,1,0.33113199395725723,0.4574537336626443,0.3879406400453073,0.530045293836011,0.3879406400453073,0.530045293836011,1.0,-0.0,0.9333333333333333,focused,3,30,30,A_real,0.0,easy,10,0.9333333333333332
268,9,1,0.3795422458744417,0.4953114666096303,0.4791855571799212,0.599428691525274,0.4791855571799212,0.599428691525274,1.0,-0.0,0.9,focused,3,30,30,A_real,0.0,neutral,9,0.9
269,7,1,0.34330846905051887,0.4575040905723374,0.3883219089640508,0.5150366705050254,0.3883219089640508,0.5150366705050254,1.0,-0.0,0.8666666666666667,focused,3,30,30,A_real,0.0,hard,7,0.8666666666666667
270,1,1,0.7228754820064085,0.7554016946883685,0.7861351669153814,0.8169493222057062,0.7861351669153814,0.8169493222057062,1.0,-0.0,1.0,focused,3,30,30,A_real,0.0,easy,1,1.0
271,9,1,0.4124770994049492,0.4940450788749565,0.48484276074281013,0.5657889137750894,0.48484276074281013,0.5657889137750894,1.0,-0.0,0.9,focused,3,30,30,A_real,0.0,neutral,9,0.9
272,7,1,0.2043155545744939,0.34855216259413824,0.24066070666747777,0.4066702655984242,0.24066070666747777,0.4066702655984242,1.0,-0.0,0.7,focused,3,30,30,A_real,0.0,hard,7,0.7
273,8,1,0.4529152957423036,0.5324831537096398,0.5185973841327309,0.600866007614821,0.5185973841327309,0.600866007614821,1.0,-0.0,0.9333333333333333,focused,3,30,30,A_real,0.0,easy,8,0.9333333333333332
274,6,1,0.2861983684437694,0.44101497254028516,0.3723295329583124,0.5591680201014919,0.3723295329583124,0.5591680201014919,1.0,-0.0,0.9666666666666667,focused,3,30,30,A_real,0.0,neutral,6,0.9666666666666668
275,4,1,0.30278784158062844,0.40595164011029583,0.3589200856384492,0.4690366335195641,0.3589200856384492,0.4690366335195641,1.0,-0.0,0.8666666666666667,focused,3,30,30,A_real,0.0,hard,4,0.8666666666666667
276,8,1,0.4779214995452897,0.5741126422697348,0.6155758971509342,0.7056837110998199,0.6155758971509342,0.7056837110998199,1.0,-0.0,0.9666666666666667,focused,3,30,30,A_real,0.0,easy,8,0.9666666666666668
277,9,1,0.34330846905051887,0.4616761349718978,0.3792447385663828,0.5097240033177672,0.3792447385663828,0.5097240033177672,1.0,-0.0,0.9,focused,3,30,30,A_real,0.0,neutral,9,0.9
278,0,1,0.362216531053171,0.42817613863709836,0.412443613721047,0.48567853142911227,0.412443613721047,0.48567853142911227,1.0,-0.0,0.8333333333333334,focused,3,30,30,A_real,0.0,hard,0,0.8333333333333334
279,8,1,0.2579464667486837,0.39519343450293315,0.3083965332625997,0.45430890563725773,0.3083965332625997,0.45430890563725773,1.0,-0.0,0.8,focused,3,30,30,A_real,0.0,easy,8,0.8
280,1,1,0.45906130156913677,0.5511576816050431,0.5403267920692373,0.634179607187068,0.5403267920692373,0.634179607187068,1.0,-0.0,0.9595959595959596,focused,3,100,99,A_real,0.0,easy,1,0.9595959595959596
281,10,1,0.36735817056037834,0.4802043419647321,0.4437313868809644,0.5575090343229009,0.4437313868809644,0.5575090343229009,1.0,-0.0,0.9595959595959596,focused,3,100,99,A_real,0.0,neutral,10,0.9595959595959596
282,3,1,0.22423340769203598,0.33534252388596647,0.24483786998794524,0.36411227121690565,0.24483786998794524,0.36411227121690565,1.0,-0.0,0.7575757575757576,focused,3,100,99,A_real,0.0,hard,3,0.7575757575757576
283,10,1,0.44681120055044615,0.5390151393653443,0.5524364096313442,0.6349821636308621,0.5524364096313442,0.6349821636308621,1.0,-0.0,0.9393939393939394,focused,3,100,99,A_real,0.0,easy,10,0.9393939393939394
284,5,1,0.32468192625657744,0.44704194069182407,0.35542532344081024,0.48255837755677966,0.35542532344081024,0.48255837755677966,1.0,-0.0,0.9090909090909091,focused,3,100,99,A_real,0.0,neutral,5,0.9090909090909092
285,4,1,0.28743060093910977,0.41332241036921874,0.3495777524408985,0.48716826743208325,0.3495777524408985,0.48716826743208325,1.0,-0.0,0.8686868686868687,focused,3,100,99,A_real,0.0,hard,4,0.8686868686868687
286,2,1,0.2900076777342005,0.4098357176516471,0.33868698400369174,0.4774739132983244,0.33868698400369174,0.4774739132983244,1.0,-0.0,0.9292929292929293,focused,3,100,99,A_real,0.0,easy,2,0.9292929292929292
287,5,1,0.4719145734249914,0.5374750832264942,0.5423519497959512,0.6087748898478811,0.5423519497959512,0.6087748898478811,1.0,-0.0,0.9292929292929293,focused,3,100,99,A_real,0.0,neutral,5,0.9292929292929292
288,3,1,0.2582130844048301,0.34027759687396714,0.27794620250570445,0.36292505269512465,0.27794620250570445,0.36292505269512465,1.0,-0.0,0.7474747474747475,focused,3,100,99,A_real,0.0,hard,3,0.7474747474747475
289,6,1,0.3110486953827476,0.42767460768474774,0.3584997415757722,0.48166859580986715,0.3584997415757722,0.48166859580986715,1.0,-0.0,0.8888888888888888,focused,3,100,99,A_real,0.0,easy,6,0.8888888888888888
290,0,1,0.35413854480982754,0.44046074673752533,0.3936321980064179,0.48426103752959637,0.3936321980064179,0.48426103752959637,1.0,-0.0,0.8686868686868687,focused,3,100,99,A_real,0.0,neutral,0,0.8686868686868687
291,0,1,0.2635233287464108,0.375743004437078,0.2952591280168051,0.41673378010201173,0.2952591280168051,0.41673378010201173,1.0,-0.0,0.7878787878787878,focused,3,100,99,A_real,0.0,hard,0,0.7878787878787878
292,5,1,0.341213414344665,0.4550734967178116,0.382953893418984,0.5049829018623154,0.382953893418984,0.5049829018623154,1.0,-0.0,0.9797979797979798,focused,3,100,99,A_real,0.0,easy,5,0.9797979797979798
293,1,1,0.44051235395277255,0.5265797716436668,0.48171263878073806,0.5748428493828112,0.48171263878073806,0.5748428493828112,1.0,-0.0,0.9494949494949495,focused,3,100,99,A_real,0.0,neutral,1,0.9494949494949496
294,4,1,0.5421184253181867,0.5851283401805676,0.5848196836821246,0.6288980003609985,0.5848196836821246,0.6288980003609985,1.0,-0.0,0.9090909090909091,focused,3,100,99,A_real,0.0,hard,4,0.9090909090909092
295,8,1,0.28556891610658763,0.3956381533835936,0.32237607205684615,0.4437307178588721,0.32237607205684615,0.4437307178588721,1.0,-0.0,0.8787878787878788,focused,3,100,99,A_real,0.0,easy,8,0.8787878787878788
296,1,1,0.46136790184441406,0.5490706410891971,0.5095875800874042,0.5964745012112234,0.5095875800874042,0.5964745012112234,1.0,-0.0,0.9595959595959596,focused,3,100,99,A_real,0.0,neutral,1,0.9595959595959596
297,9,1,0.30888758439566494,0.4243751667211023,0.34041783940177345,0.46640051796524545,0.34041783940177345,0.46640051796524545,1.0,-0.0,0.9292929292929293,focused,3,100,99,A_real,0.0,hard,9,0.9292929292929292
298,1,1,0.3272927985425236,0.4431802806236774,0.3740619196567154,0.5004112072476404,0.3740619196567154,0.5004112072476404,1.0,-0.0,0.9393939393939394,focused,3,100,99,A_real,0.0,easy,1,0.9393939393939394
299,2,1,0.30034347202848966,0.4115660140256271,0.3169290548410894,0.4311540826211734,0.3169290548410894,0.4311540826211734,1.0,-0.0,0.7878787878787878,focused,3,100,99,A_real,0.0,neutral,2,0.7878787878787878
300,4,1,0.2476186885461755,0.36457781751625457,0.27129913544306616,0.39946206563028525,0.27129913544306616,0.39946206563028525,1.0,-0.0,0.8686868686868687,focused,3,100,99,A_real,0.0,hard,4,0.8686868686868687
301,6,1,0.31185247326774446,0.4273780701451424,0.3530487016582618,0.47067817089038294,0.3530487016582618,0.47067817089038294,1.0,-0.0,0.898989898989899,focused,3,100,99,A_real,0.0,easy,6,0.898989898989899
302,10,1,0.46520228360609567,0.5425410978849472,0.5155259257987456,0.5932034166048131,0.5155259257987456,0.5932034166048131,1.0,-0.0,0.9292929292929293,focused,3,100,99,A_real,0.0,neutral,10,0.9292929292929292
303,0,1,0.2413053832513407,0.36932371621017396,0.2652365508227771,0.39950362205878304,0.2652365508227771,0.39950362205878304,1.0,-0.0,0.7777777777777778,focused,3,100,99,A_real,0.0,hard,0,0.7777777777777778
304,10,1,0.3798131140853464,0.4746615712837037,0.43153135804753195,0.5304871716261033,0.43153135804753195,0.5304871716261033,1.0,-0.0,0.9191919191919192,focused,3,100,99,A_real,0.0,easy,10,0.9191919191919192
305,1,1,0.406823330964172,0.4976440682698445,0.4379061057327819,0.5312598195582486,0.4379061057327819,0.5312598195582486,1.0,-0.0,0.9393939393939394,focused,3,100,99,A_real,0.0,neutral,1,0.9393939393939394
306,4,1,0.3282019697497428,0.4033734583331378,0.3514291311020853,0.42859851234980967,0.3514291311020853,0.42859851234980967,1.0,-0.0,0.7777777777777778,focused,3,100,99,A_real,0.0,hard,4,0.7777777777777778
307,8,1,0.41127084430480354,0.5032474195060144,0.43671372899982064,0.5331610080486217,0.43671372899982064,0.5331610080486217,1.0,-0.0,0.9090909090909091,focused,3,100,99,A_real,0.0,easy,8,0.9090909090909092
308,4,1,0.3174238144905363,0.4155450551931688,0.3430807868354822,0.4483425281422939,0.3430807868354822,0.4483425281422939,1.0,-0.0,0.8383838383838383,focused,3,100,99,A_real,0.0,neutral,4,0.8383838383838383
309,3,1,0.2401152592508288,0.34456281008825224,0.2580869824402591,0.3706381619452737,0.2580869824402591,0.3706381619452737,1.0,-0.0,0.7272727272727273,focused,3,100,99,A_real,0.0,hard,3,0.7272727272727273
310,8,1,0.2936410421111734,0.401586789541246,0.30995960761911895,0.4234028637553436,0.30995960761911895,0.4234028637553436,1.0,-0.0,0.8383838383838383,focused,3,100,99,A_real,0.0,easy,8,0.8383838383838383
311,9,1,0.3995074028501415,0.4859053934095571,0.42568304672445156,0.5180427232691537,0.42568304672445156,0.5180427232691537,1.0,-0.0,0.9090909090909091,focused,3,100,99,A_real,0.0,neutral,9,0.9090909090909092
312,4,1,0.28665689035152037,0.4011973755975116,0.328086692622781,0.45185803652670026,0.328086692622781,0.45185803652670026,1.0,-0.0,0.8383838383838383,focused,3,100,99,A_real,0.0,hard,4,0.8383838383838383
313,2,1,0.3186545550893353,0.4118829273737272,0.37560599723972565,0.4654594728736272,0.37560599723972565,0.4654594728736272,1.0,-0.0,0.8484848484848485,focused,3,100,99,A_real,0.0,easy,2,0.8484848484848485
314,1,1,0.611317419897845,0.6632777889091684,0.7443617917531694,0.7816780476478311,0.7443617917531694,0.7816780476478311,1.0,-0.0,0.98989898989899,focused,3,100,99,A_real,0.0,neutral,1,0.98989898989899
315,3,1,0.20757404379932332,0.31630783538768203,0.21701458069761329,0.3306730130736184,0.21701458069761329,0.3306730130736184,1.0,-0.0,0.6565656565656566,focused,3,100,99,A_real,0.0,hard,3,0.6565656565656566
316,1,1,0.3625820622426041,0.4723674457647463,0.40798074352543173,0.519271180811996,0.40798074352543173,0.519271180811996,1.0,-0.0,0.9696969696969697,focused,3,100,99,A_real,0.0,easy,1,0.9696969696969696
317,1,1,0.27971146729246704,0.39727874480272135,0.32957225432141135,0.4665573802326128,0.32957225432141135,0.4665573802326128,1.0,-0.0,0.9191919191919192,focused,3,100,99,A_real,0.0,neutral,1,0.9191919191919192
318,3,1,0.230963215368621,0.32947262755932916,0.2452271075871998,0.3469147266060975,0.2452271075871998,0.3469147266060975,1.0,-0.0,0.7878787878787878,focused,3,100,99,A_real,0.0,hard,3,0.7878787878787878
319,2,1,0.4063613495594434,0.4917368800078027,0.5099000072694507,0.5924278879700572,0.5099000072694507,0.5924278879700572,1.0,-0.0,0.898989898989899,focused,3,100,99,A_real,0.0,easy,2,0.898989898989899
320,6,1,0.372978217571244,0.46135544283550683,0.40620839169670014,0.49677874964916385,0.40620839169670014,0.49677874964916385,1.0,-0.0,0.8666666666666667,focused,3,300,300,A_real,0.0,easy,6,0.8666666666666667
321,5,1,0.5147802671251821,0.5811216460443338,0.5822362854119277,0.6445114797149288,0.5822362854119277,0.6445114797149288,1.0,-0.0,0.9666666666666667,focused,3,300,300,A_real,0.0,neutral,5,0.9666666666666668
322,7,1,0.28701914018987196,0.39631196123937723,0.30465830740284183,0.4202127031450901,0.30465830740284183,0.4202127031450901,1.0,-0.0,0.8466666666666667,focused,3,300,300,A_real,0.0,hard,7,0.8466666666666667
323,8,1,0.3597269843521154,0.46346130927866286,0.40304894569860833,0.5188386899611239,0.40304894569860833,0.5188386899611239,1.0,-0.0,0.94,focused,3,300,300,A_real,0.0,easy,8,0.94
324,9,1,0.2906743963504564,0.40816641970135276,0.3361346432802849,0.4609491048440943,0.3361346432802849,0.4609491048440943,1.0,-0.0,0.8866666666666667,focused,3,300,300,A_real,0.0,neutral,9,0.8866666666666667
325,9,1,0.38360622981516995,0.45953209756486246,0.4257128614529932,0.4979661191738493,0.4257128614529932,0.4979661191738493,1.0,-0.0,0.87,focused,3,300,300,A_real,0.0,hard,9,0.87
326,5,1,0.4186147771628957,0.5203678898430953,0.5107944919744807,0.615008321475814,0.5107944919744807,0.615008321475814,1.0,-0.0,0.9533333333333334,focused,3,300,300,A_real,0.0,easy,5,0.9533333333333334
327,8,1,0.4197034010986287,0.509964171076677,0.50207633047756,0.5923025754443824,0.50207633047756,0.5923025754443824,1.0,-0.0,0.96,focused,3,300,300,A_real,0.0,neutral,8,0.96
328,4,1,0.2728679530827658,0.3834618613977328,0.29565684078076904,0.41004214438216097,0.29565684078076904,0.41004214438216097,1.0,-0.0,0.84,focused,3,300,300,A_real,0.0,hard,4,0.84
329,1,1,0.3086347784120063,0.4230124024760124,0.35197006546906545,0.47781957748126225,0.35197006546906545,0.47781957748126225,1.0,-0.0,0.9233333333333333,focused,3,300,300,A_real,0.0,easy,1,0.9233333333333332
330,3,1,0.21475176444631397,0.3085183526035192,0.22089551754001435,0.3172879914342089,0.22089551754001435,0.3172879914342089,1.0,-0.0,0.72,focused,3,300,300,A_real,0.0,neutral,3,0.72
331,3,1,0.22442206310734636,0.34153578325100015,0.24323128923020382,0.36588296952279314,0.24323128923020382,0.36588296952279314,1.0,-0.0,0.7766666666666666,focused,3,300,300,A_real,0.0,hard,3,0.7766666666666666
332,2,1,0.2607194565776501,0.4003479759155757,0.2777501844153551,0.4247704061273818,0.2777501844153551,0.4247704061273818,1.0,-0.0,0.9033333333333333,focused,3,300,300,A_real,0.0,easy,2,0.9033333333333332
333,4,1,0.22667810722677262,0.3582789903015593,0.2429097298978832,0.3831737378266535,0.2429097298978832,0.3831737378266535,1.0,-0.0,0.8,focused,3,300,300,A_real,0.0,neutral,4,0.8
334,3,1,0.231085754089253,0.3332612590588221,0.23976239916596248,0.34533257324315764,0.23976239916596248,0.34533257324315764,1.0,-0.0,0.71,focused,3,300,300,A_real,0.0,hard,3,0.71
335,5,1,0.43562963831998,0.5274376885057496,0.4606381288798009,0.5578253324282875,0.4606381288798009,0.5578253324282875,1.0,-0.0,0.9533333333333334,focused,3,300,300,A_real,0.0,easy,5,0.9533333333333334
336,5,1,0.3072576261914922,0.43647452035185996,0.3439813663698678,0.4882723416821428,0.3439813663698678,0.4882723416821428,1.0,-0.0,0.9366666666666666,focused,3,300,300,A_real,0.0,neutral,5,0.9366666666666666
337,9,1,0.4750225235751653,0.5277134340642249,0.5025584409141178,0.5543749550537139,0.5025584409141178,0.5543749550537139,1.0,-0.0,0.9133333333333333,focused,3,300,300,A_real,0.0,hard,9,0.9133333333333332
338,5,1,0.43346099925153053,0.531121641043108,0.5093488208721506,0.6111982983084981,0.5093488208721506,0.6111982983084981,1.0,-0.0,0.9466666666666667,focused,3,300,300,A_real,0.0,easy,5,0.9466666666666668
339,0,1,0.222882854300859,0.34840739197815185,0.24626477639755223,0.38242607232321424,0.24626477639755223,0.38242607232321424,1.0,-0.0,0.8533333333333334,focused,3,300,300,A_real,0.0,neutral,0,0.8533333333333334
340,4,1,0.41233362655415945,0.47692765702476364,0.4314698006076975,0.4968190326328113,0.4314698006076975,0.4968190326328113,1.0,-0.0,0.8433333333333334,focused,3,300,300,A_real,0.0,hard,4,0.8433333333333334
341,2,1,0.36442553759985,0.4623311998279324,0.3925556896491677,0.4954439139355112,0.3925556896491677,0.4954439139355112,1.0,-0.0,0.87,focused,3,300,300,A_real,0.0,easy,2,0.87
342,3,1,0.18929757759470484,0.3202868410578635,0.204181030098544,0.3426351846789925,0.204181030098544,0.3426351846789925,1.0,-0.0,0.7766666666666666,focused,3,300,300,A_real,0.0,neutral,3,0.7766666666666666
343,0,1,0.32830986564299025,0.4086930579935277,0.37498859910222876,0.44913188525095943,0.37498859910222876,0.44913188525095943,1.0,-0.0,0.8533333333333334,focused,3,300,300,A_real,0.0,hard,0,0.8533333333333334
344,8,1,0.41243927200227537,0.49422486677081806,0.4412124571010575,0.5275419939001145,0.4412124571010575,0.5275419939001145,1.0,-0.0,0.9233333333333333,focused,3,300,300,A_real,0.0,easy,8,0.9233333333333332
345,10,1,0.2826126181664505,0.41404474449107526,0.3115271337548624,0.45604235516718594,0.3115271337548624,0.45604235516718594,1.0,-0.0,0.92,focused,3,300,300,A_real,0.0,neutral,10,0.92
346,3,1,0.19444259763875668,0.3134912013465324,0.20958181373629978,0.3382801403342928,0.20958181373629978,0.3382801403342928,1.0,-0.0,0.7266666666666667,focused,3,300,300,A_real,0.0,hard,3,0.7266666666666667
347,10,1,0.41586903898418043,0.5074309370301433,0.4853723514394263,0.5748801592463284,0.4853723514394263,0.5748801592463284,1.0,-0.0,0.9466666666666667,focused,3,300,300,A_real,0.0,easy,10,0.9466666666666668
348,0,1,0.3575096046738927,0.4232510331151889,0.3731641822222646,0.44127555738487256,0.3731641822222646,0.44127555738487256,1.0,-0.0,0.8166666666666667,focused,3,300,300,A_real,0.0,neutral,0,0.8166666666666667
349,3,1,0.23305052766652357,0.33049058945483634,0.24256588868567916,0.34206576515786946,0.24256588868567916,0.34206576515786946,1.0,-0.0,0.7533333333333333,focused,3,300,300,A_real,0.0,hard,3,0.7533333333333333
350,10,1,0.45321988069950936,0.531631328674008,0.4898162188881967,0.5667554519901884,0.4898162188881967,0.5667554519901884,1.0,-0.0,0.95,focused,3,300,300,A_real,0.0,easy,10,0.95
351,1,1,0.6804093872992655,0.7068483888006063,0.7140442956341896,0.7389434426077531,0.7140442956341896,0.7389434426077531,1.0,-0.0,0.9733333333333334,focused,3,300,300,A_real,0.0,neutral,1,0.9733333333333334
352,9,1,0.26675103424470176,0.39265049492314824,0.30136975771987234,0.44419372723915745,0.30136975771987234,0.44419372723915745,1.0,-0.0,0.8866666666666667,focused,3,300,300,A_real,0.0,hard,9,0.8866666666666667
353,8,1,0.3912321182456507,0.47998304532885827,0.4284409525557589,0.5175269408346469,0.4284409525557589,0.5175269408346469,1.0,-0.0,0.9333333333333333,focused,3,300,300,A_real,0.0,easy,8,0.9333333333333332
354,4,1,0.37175958333041575,0.44337453229322926,0.38379056417303964,0.4572866236070788,0.38379056417303964,0.4572866236070788,1.0,-0.0,0.8466666666666667,focused,3,300,300,A_real,0.0,neutral,4,0.8466666666666667
355,4,1,0.2519458778861273,0.3657497831653586,0.260748105292101,0.3772038537386233,0.260748105292101,0.3772038537386233,1.0,-0.0,0.78,focused,3,300,300,A_real,0.0,hard,4,0.78
356,2,1,0.3994720506394019,0.4909311035646444,0.4557090503668625,0.5455022443255857,0.4557090503668625,0.5455022443255857,1.0,-0.0,0.8833333333333333,focused,3,300,300,A_real,0.0,easy,2,0.8833333333333333
357,2,1,0.40117779467448994,0.48329213150727285,0.43192433028500865,0.5165583277283116,0.43192433028500865,0.5165583277283116,1.0,-0.0,0.8833333333333333,focused,3,300,300,A_real,0.0,neutral,2,0.8833333333333333
358,9,1,0.3111439642190888,0.4246229144634491,0.3414842579651932,0.4591336875198397,0.3414842579651932,0.4591336875198397,1.0,-0.0,0.9066666666666666,focused,3,300,300,A_real,0.0,hard,9,0.9066666666666666
359,8,1,0.3216082486928793,0.42841108872071576,0.35583788994934673,0.46998485798675177,0.35583788994934673,0.46998485798675177,1.0,-0.0,0.9266666666666666,focused,3,300,300,A_real,0.0,easy,8,0.9266666666666666
360,6,1,0.28474094955437973,0.42299962729530305,0.3519971460206654,0.5109717529816705,0.3519971460206654,0.5109717529816705,1.0,-0.0,0.8666666666666667,focused,5,30,30,A_real,0.0,easy,6,0.8666666666666667
361,8,1,0.43039577232885834,0.5152467644825643,0.5309865147758102,0.6305490832069793,0.5309865147758102,0.6305490832069793,1.0,-0.0,1.0,focused,5,30,30,A_real,0.0,neutral,8,1.0
362,7,1,0.40247106199983007,0.47554536269754627,0.5558641198383304,0.622616979083313,0.5558641198383304,0.622616979083313,1.0,-0.0,0.8333333333333334,focused,5,30,30,A_real,0.0,hard,7,0.8333333333333334
363,1,1,0.3929389880542166,0.49944305543345763,0.4975624428014375,0.6269523151831176,0.4975624428014375,0.6269523151831176,1.0,-0.0,0.9666666666666667,focused,5,30,30,A_real,0.0,easy,1,0.9666666666666668
364,2,1,0.359122703207285,0.4674274383212517,0.46580496613389305,0.5897712933814271,0.46580496613389305,0.5897712933814271,1.0,-0.0,0.8666666666666667,focused,5,30,30,A_real,0.0,neutral,2,0.8666666666666667
365,7,1,0.34330846905051887,0.4653360684168986,0.43164628933209054,0.5755644934024619,0.43164628933209054,0.5755644934024619,1.0,-0.0,0.9,focused,5,30,30,A_real,0.0,hard,7,0.9
366,5,1,0.5905121782115593,0.6728664104140869,0.7528682672341904,0.8205721823473666,0.7528682672341904,0.8205721823473666,1.0,-0.0,0.9666666666666667,focused,5,30,30,A_real,0.0,easy,5,0.9666666666666668
367,10,1,0.5123849897212139,0.6102811303827578,0.6677663257566062,0.7615402184233778,0.6677663257566062,0.7615402184233778,1.0,-0.0,0.9666666666666667,focused,5,30,30,A_real,0.0,neutral,10,0.9666666666666668
368,9,1,0.3622165310531711,0.46146754973710885,0.45405866496516933,0.5714545634390569,0.45405866496516933,0.5714545634390569,1.0,-0.0,0.9333333333333333,focused,5,30,30,A_real,0.0,hard,9,0.9333333333333332
369,8,1,0.3385320863838608,0.4463953098405311,0.4223011882976249,0.547705017836989,0.4223011882976249,0.547705017836989,1.0,-0.0,0.9,focused,5,30,30,A_real,0.0,easy,8,0.9
370,10,1,0.44136847268590484,0.5347357946104964,0.589288191812703,0.6817497442567642,0.589288191812703,0.6817497442567642,1.0,-0.0,0.9666666666666667,focused,5,30,30,A_real,0.0,neutral,10,0.9666666666666668
371,3,1,0.2103577559499484,0.3216512855654202,0.20437004269059808,0.2770026176526622,0.3066373073515763,0.4156153988524764,0.6664878597315517,0.5004024235381879,0.7333333333333333,focused,5,30,30,A_real,0.0,hard,3,0.7333333333333333
372,8,1,0.22246482621759725,0.3722746890935767,0.29689530324064367,0.49213659308034025,0.29689530324064367,0.49213659308034025,1.0,-0.0,0.8,focused,5,30,30,A_real,0.0,easy,8,0.8
373,8,1,0.4163843757383747,0.5045568637524375,0.5509069076114774,0.63599339966778,0.5509069076114774,0.63599339966778,1.0,-0.0,0.9,focused,5,30,30,A_real,0.0,neutral,8,0.9
374,3,1,0.24172737621357926,0.34541092371024956,0.33527658744186933,0.464756311744951,0.33527658744186933,0.464756311744951,1.0,-0.0,0.8,focused,5,30,30,A_real,0.0,hard,3,0.8
375,1,1,0.362216531053171,0.4770319239381715,0.45405866496516933,0.5928101222813554,0.45405866496516933,0.5928101222813554,1.0,-0.0,0.9333333333333333,focused,5,30,30,A_real,0.0,easy,1,0.9333333333333332
376,6,1,0.362216531053171,0.4794006807625386,0.5123603420020623,0.641101637053723,0.5123603420020623,0.641101637053723,1.0,-0.0,0.8666666666666667,focused,5,30,30,A_real,0.0,neutral,6,0.8666666666666667
377,3,1,0.2103577559499484,0.31141126274607056,0.19202800259977493,0.2671864877683744,0.28811928048789975,0.4008872537843254,0.6664878597315517,0.5004024235381879,0.6333333333333333,focused,5,30,30,A_real,0.0,hard,3,0.6333333333333333
378,8,1,0.30520557601864473,0.44071631903458997,0.40558062971882886,0.5642735535164295,0.40558062971882886,0.5642735535164295,1.0,-0.0,0.8333333333333334,focused,5,30,30,A_real,0.0,easy,8,0.8333333333333334
379,7,1,0.3674376464278426,0.45895563931618744,0.5605823131770596,0.6384890002978614,0.5605823131770596,0.6384890002978614,1.0,-0.0,0.9,focused,5,30,30,A_real,0.0,neutral,7,0.9
380,4,1,0.34330846905051887,0.4452857830288853,0.48060286533451785,0.573345883752166,0.48060286533451785,0.573345883752166,1.0,-0.0,0.8,focused,5,30,30,A_real,0.0,hard,4,0.8
381,6,1,0.32842228798690054,0.44702664635594913,0.41717869466258245,0.5527664773982153,0.41717869466258245,0.5527664773982153,1.0,-0.0,0.9,focused,5,30,30,A_real,0.0,easy,6,0.9
